filepath,disease,severity,label_10,fold
FMD\Stage2\2135_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2143_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2147_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2149_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2154_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2155_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2159_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\215_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2164_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\216_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2172_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2176_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2209_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\220_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2222_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\222_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\223_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2243_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2246_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\224_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\225_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2272_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2279_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\227_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2286_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2293_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\229_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\230_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2314_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\231_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2325_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2334_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2335_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\233_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\235_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2374_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2376_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\237_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2382_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\238_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\239_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2408_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\240_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2415_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\241_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2427_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2434_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\246_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2476_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2481_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\250_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2512_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\251_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2524_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2529_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2534_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2599_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2611_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2619_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2626_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2631_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2633_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2634_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2635_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2638_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2643_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2644_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2646_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2653_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2654_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2655_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2656_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2657_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2658_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2660_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\267_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\269_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\26_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2721_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\272_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2732_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\273_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\274_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2750_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2751_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2753_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2755_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2757_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2758_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2761_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2762_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2764_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2766_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2768_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2772_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2774_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2775_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2776_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2778_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2783_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2785_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2787_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2789_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2790_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2793_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2794_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2797_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2799_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\27_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2800_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2807_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2809_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2811_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2812_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2814_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2816_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2820_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\283_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2865_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2866_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2868_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2869_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2871_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2878_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2879_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2882_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2883_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2886_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2887_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2889_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2892_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2893_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2895_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2903_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2905_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2906_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2908_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2910_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2911_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2912_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2913_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2914_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2915_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2916_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2918_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\2919_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2920_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2921_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2922_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2923_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2924_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2925_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2927_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2930_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2936_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\293_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2940_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2948_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2953_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\2954_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2958_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2959_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2969_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2974_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\2978_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\2984_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\2995_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\29_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3003_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3023_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3026_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3027_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3029_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3030_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3031_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3038_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\303_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3043_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3044_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3045_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3047_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3048_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3051_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3054_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3056_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3061_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3062_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3064_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3069_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3071_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3072_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3075_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3079_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3082_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3083_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3085_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3086_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3088_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3091_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3092_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3093_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3094_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3095_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3096_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3098_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3099_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3100_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3107_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3108_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3109_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3115_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3116_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3117_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3118_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3120_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3124_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3125_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3127_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3130_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3134_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3136_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3138_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\313_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3140_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3142_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3144_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3145_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3147_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3156_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3158_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3159_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3160_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3162_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3165_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3166_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3168_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3169_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3170_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3171_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3174_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3175_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3176_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3177_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\317_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3182_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3183_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3189_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3194_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\319_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3204_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3211_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3213_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3214_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3216_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3218_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3225_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3227_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3230_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3231_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3232_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3234_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3235_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3236_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3239_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3240_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3241_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3243_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3245_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3249_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3250_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3251_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3253_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3256_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3257_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3259_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3260_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3261_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3262_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3264_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3268_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3271_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3272_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3273_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3275_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3276_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3278_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3279_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3280_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3283_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3285_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3286_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3287_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3288_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3289_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3290_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3291_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3292_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3293_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3294_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3296_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3299_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3300_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3301_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3302_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3303_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3318_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3331_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3332_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3336_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3337_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3338_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3342_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3343_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3344_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3346_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3347_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3356_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3357_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3359_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3361_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3362_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3363_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3364_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3374_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3382_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3396_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3406_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3414_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3421_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3422_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3423_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3424_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3427_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3428_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3429_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3431_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3432_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3467_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3468_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3474_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3475_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3476_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3490_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3492_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3494_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3502_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3505_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3506_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3531_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3532_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3533_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3534_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3536_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3538_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3540_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3541_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3544_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\3545_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3546_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3548_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3551_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3552_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\3553_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3554_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\3561_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\3564_fmd.jpg,fmd,2.0,fmd_s2,1
FMD\Stage2\3566_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\373_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\377_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\379_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\382_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\392_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\405_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\411_fmd.jpg,fmd,2.0,fmd_s2,2
FMD\Stage2\412_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\416_fmd.jpg,fmd,2.0,fmd_s2,0
FMD\Stage2\41_fmd.jpg,fmd,2.0,fmd_s2,3
FMD\Stage2\437_fmd.jpg,fmd,2.0,fmd_s2,4
FMD\Stage2\443_fmd.jpg,fmd,2.0,fmd_s2,4
